Parameters: 1244650
Epoch	Loss(Tr)	Loss(val)	mIOU (tr)	mIOU (val	
0		0.6313		0.3081		0.4431		0.4379		0.0005000
1		0.5931		0.2822		0.4470		0.4381		0.0004995
2		0.5829		0.2736		0.4529		0.4380		0.0004991
3		0.5803		0.2728		0.4530		0.4388		0.0004987
4		0.5784		0.2750		0.4551		0.4379		0.0004982
5		0.5758		0.2746		0.4503		0.4405		0.0004978
6		0.5663		0.2769		0.4559		0.4379		0.0004973
7		0.5681		0.2754		0.4499		0.4394		0.0004968
8		0.5718		0.2746		0.4499		0.4379		0.0004964
9		0.5689		0.2764		0.4516		0.4452		0.0004959
10		0.5663		0.2801		0.4526		0.4415		0.0004955
11		0.5649		0.2709		0.4520		0.4379		0.0004951
12		0.5597		0.2799		0.4546		0.4379		0.0004946
13		0.5635		0.2738		0.4561		0.4379		0.0004941
14		0.5600		0.2753		0.4567		0.4380		0.0004937
15		0.5596		0.2720		0.4593		0.4389		0.0004932
16		0.5593		0.2746		0.4577		0.4382		0.0004928
17		0.5517		0.2728		0.4601		0.4383		0.0004923
18		0.5525		0.2801		0.4629		0.4387		0.0004919
19		0.5554		0.2741		0.4677		0.4426		0.0004914
20		0.5534		0.2782		0.4597		0.4405		0.0004910
21		0.5561		0.2732		0.4739		0.4396		0.0004905
22		0.5499		0.2777		0.4678		0.4380		0.0004901
23		0.5491		0.2750		0.4614		0.4418		0.0004896
24		0.5493		0.2779		0.4734		0.4392		0.0004892
25		0.5472		0.2765		0.4740		0.4389		0.0004887
26		0.5520		0.2751		0.4794		0.4498		0.0004883
27		0.5395		0.2789		0.4720		0.4440		0.0004878
28		0.5438		0.2767		0.4854		0.4655		0.0004874
29		0.5464		0.3028		0.4761		0.4380		0.0004869
30		0.5413		0.2832		0.4800		0.4438		0.0004865
31		0.5464		0.2793		0.4762		0.4452		0.0004860
32		0.5406		0.2805		0.4831		0.4441		0.0004856
33		0.5409		0.2833		0.4852		0.4411		0.0004851
34		0.5420		0.2898		0.4800		0.4442		0.0004847
35		0.5428		0.2849		0.4748		0.4497		0.0004842
36		0.5382		0.2834		0.4836		0.4801		0.0004838
37		0.5418		0.2911		0.4797		0.4400		0.0004833
38		0.5373		0.2780		0.4793		0.4633		0.0004829
39		0.5364		0.2784		0.4914		0.4513		0.0004824
40		0.5321		0.2887		0.4958		0.4412		0.0004820
41		0.5364		0.2850		0.4894		0.4585		0.0004815
42		0.5303		0.2900		0.4945		0.4438		0.0004811
43		0.5377		0.2860		0.4832		0.4474		0.0004806
44		0.5301		0.2833		0.4912		0.4866		0.0004802
45		0.5328		0.2837		0.4967		0.4716		0.0004797
46		0.5272		0.2846		0.4971		0.4624		0.0004793
47		0.5280		0.3072		0.4955		0.4613		0.0004788
48		0.5278		0.2876		0.4940		0.4801		0.0004783
49		0.5328		0.2891		0.4888		0.4652		0.0004779
50		0.5293		0.2940		0.5002		0.4674		0.0004774
51		0.5354		0.2791		0.4958		0.4588		0.0004770
