Parameters: 718506
Epoch	Loss(Tr)	Loss(val)	mIOU (tr)	mIOU (val	
0		0.7207		0.6356		0.4487		0.5105		0.0005000
1		0.5926		0.4407		0.5166		0.4898		0.0004985
2		0.5125		0.3774		0.5721		0.5806		0.0004970
3		0.4504		0.3297		0.6479		0.6241		0.0004955
4		0.3975		0.2857		0.6950		0.6551		0.0004940
5		0.3240		0.2400		0.7670		0.7169		0.0004925
6		0.2958		0.2116		0.7675		0.7469		0.0004910
7		0.2612		0.1784		0.8022		0.7606		0.0004895
8		0.2268		0.1538		0.8158		0.7624		0.0004880
9		0.2011		0.1314		0.8239		0.7698		0.0004865
10		0.1796		0.1158		0.8485		0.7797		0.0004850
11		0.1712		0.1015		0.8417		0.7796		0.0004835
12		0.1681		0.0941		0.8275		0.7840		0.0004820
13		0.1622		0.0844		0.8449		0.7846		0.0004805
14		0.1416		0.0757		0.8516		0.7854		0.0004790
15		0.1270		0.0687		0.8587		0.7860		0.0004774
16		0.1245		0.0680		0.8620		0.7927		0.0004759
17		0.1302		0.0589		0.8531		0.7840		0.0004744
18		0.1039		0.0575		0.8709		0.7941		0.0004729
19		0.1350		0.0568		0.8439		0.7943		0.0004714
20		0.1085		0.0527		0.8609		0.7917		0.0004699
21		0.0972		0.0492		0.8785		0.7899		0.0004684
22		0.0916		0.0480		0.8763		0.7914		0.0004669
23		0.0915		0.0467		0.8768		0.7923		0.0004654
24		0.1007		0.0449		0.8693		0.7948		0.0004639
25		0.0985		0.0425		0.8655		0.7947		0.0004623
26		0.0771		0.0409		0.8854		0.7942		0.0004608
27		0.0858		0.0433		0.8755		0.7948		0.0004593
28		0.0876		0.0390		0.8706		0.7972		0.0004578
29		0.0844		0.0397		0.8764		0.7944		0.0004563
30		0.0831		0.0406		0.8785		0.7939		0.0004548
31		0.0901		0.0470		0.8741		0.7852		0.0004532
32		0.0801		0.0418		0.8786		0.7958		0.0004517
33		0.0987		0.0400		0.8674		0.7902		0.0004502
34		0.0796		0.0368		0.8793		0.7978		0.0004487
35		0.0697		0.0350		0.8827		0.7962		0.0004472
36		0.0795		0.0386		0.8771		0.7974		0.0004457
37		0.0954		0.0350		0.8680		0.7973		0.0004441
38		0.0743		0.0339		0.8802		0.7976		0.0004426
39		0.0746		0.0327		0.8804		0.7982		0.0004411
40		0.0750		0.0325		0.8804		0.7973		0.0004396
41		0.0773		0.0326		0.8728		0.7995		0.0004381
42		0.0694		0.0324		0.8803		0.8010		0.0004365
43		0.0723		0.0317		0.8805		0.7998		0.0004350
44		0.0771		0.0321		0.8761		0.7987		0.0004335
45		0.0901		0.0325		0.8671		0.8016		0.0004320
46		0.0705		0.0334		0.8787		0.7944		0.0004304
47		0.0780		0.0329		0.8754		0.7983		0.0004289
48		0.0574		0.0323		0.8937		0.7969		0.0004274
