Parameters: 1244650
Epoch	Loss(Tr)	Loss(val)	mIOU (tr)	mIOU (val	
0		0.1807		0.0826		0.8687		0.9005		0.0005000
1		0.1147		0.0436		0.9090		0.9269		0.0004995
2		0.1002		0.0373		0.9183		0.9280		0.0004991
3		0.1066		0.0305		0.9111		0.9360		0.0004987
4		0.0877		0.0305		0.9246		0.9331		0.0004982
5		0.0837		0.0578		0.9267		0.9050		0.0004978
6		0.0806		0.0288		0.9275		0.9361		0.0004973
7		0.0731		0.0255		0.9349		0.9428		0.0004968
8		0.0849		0.0259		0.9275		0.9428		0.0004964
9		0.0818		0.0250		0.9292		0.9423		0.0004959
10		0.0737		0.0246		0.9336		0.9446		0.0004955
11		0.0660		0.0232		0.9395		0.9495		0.0004951
12		0.0747		0.0221		0.9334		0.9467		0.0004946
13		0.0748		0.0224		0.9321		0.9492		0.0004941
14		0.0615		0.0226		0.9453		0.9474		0.0004937
15		0.0636		0.0222		0.9407		0.9497		0.0004932
16		0.0629		0.0230		0.9435		0.9456		0.0004928
17		0.0634		0.0216		0.9417		0.9492		0.0004923
18		0.0619		0.0211		0.9421		0.9516		0.0004919
19		0.0631		0.0224		0.9432		0.9471		0.0004914
20		0.0586		0.0226		0.9455		0.9439		0.0004910
21		0.0645		0.0222		0.9401		0.9498		0.0004905
22		0.0620		0.0205		0.9424		0.9529		0.0004901
23		0.0678		0.0231		0.9371		0.9483		0.0004896
24		0.0605		0.0205		0.9425		0.9521		0.0004892
25		0.0554		0.0189		0.9484		0.9557		0.0004887
26		0.0671		0.0261		0.9364		0.9383		0.0004883
27		0.0614		0.0220		0.9421		0.9522		0.0004878
28		0.0621		0.0202		0.9412		0.9533		0.0004874
29		0.0652		0.0199		0.9373		0.9505		0.0004869
30		0.0602		0.0204		0.9436		0.9546		0.0004865
31		0.0608		0.0200		0.9446		0.9533		0.0004860
32		0.0600		0.0192		0.9429		0.9547		0.0004856
33		0.0579		0.0193		0.9453		0.9543		0.0004851
34		0.0601		0.0196		0.9434		0.9546		0.0004847
35		0.0610		0.0256		0.9431		0.9442		0.0004842
36		0.0582		0.0189		0.9436		0.9528		0.0004838
37		0.0761		0.0203		0.9320		0.9505		0.0004833
38		0.0569		0.0206		0.9475		0.9527		0.0004829
39		0.0582		0.0209		0.9455		0.9493		0.0004824
40		0.0579		0.0191		0.9430		0.9553		0.0004820
41		0.0570		0.0190		0.9467		0.9554		0.0004815
42		0.0621		0.0202		0.9413		0.9535		0.0004811
43		0.0512		0.0186		0.9512		0.9574		0.0004806
44		0.0563		0.0192		0.9461		0.9544		0.0004802
45		0.0560		0.0191		0.9480		0.9537		0.0004797
46		0.0554		0.0193		0.9464		0.9520		0.0004793
47		0.0577		0.0196		0.9474		0.9563		0.0004788
48		0.0541		0.0202		0.9491		0.9549		0.0004783
49		0.0575		0.0181		0.9453		0.9569		0.0004779
50		0.0581		0.0200		0.9449		0.9529		0.0004774
51		0.0648		0.0203		0.9427		0.9549		0.0004770
52		0.0562		0.0193		0.9455		0.9560		0.0004765
53		0.0694		0.0257		0.9371		0.9402		0.0004761
54		0.0525		0.0192		0.9516		0.9536		0.0004756
55		0.0534		0.0187		0.9500		0.9538		0.0004752
56		0.0605		0.0187		0.9430		0.9546		0.0004747
57		0.0551		0.0177		0.9473		0.9573		0.0004743
58		0.0651		0.0183		0.9388		0.9565		0.0004738
59		0.0555		0.0199		0.9478		0.9553		0.0004734
60		0.0594		0.0186		0.9443		0.9560		0.0004729
61		0.0630		0.0210		0.9414		0.9512		0.0004725
62		0.0608		0.0183		0.9397		0.9573		0.0004720
63		0.0589		0.0196		0.9438		0.9501		0.0004716
64		0.0523		0.0175		0.9505		0.9586		0.0004711
65		0.0560		0.0188		0.9476		0.9548		0.0004706
66		0.0589		0.0179		0.9453		0.9575		0.0004702
67		0.0534		0.0198		0.9464		0.9570		0.0004698
68		0.0560		0.0187		0.9473		0.9551		0.0004693
69		0.0575		0.0181		0.9445		0.9565		0.0004688
70		0.0586		0.0187		0.9454		0.9545		0.0004684
71		0.0572		0.0192		0.9464		0.9539		0.0004679
72		0.0521		0.0192		0.9501		0.9526		0.0004675
73		0.0872		0.0196		0.9290		0.9548		0.0004670
74		0.0568		0.0181		0.9472		0.9558		0.0004666
75		0.0498		0.0186		0.9542		0.9542		0.0004661
76		0.0680		0.0202		0.9380		0.9508		0.0004657
77		0.0513		0.0183		0.9506		0.9566		0.0004652
78		0.0548		0.0188		0.9479		0.9558		0.0004648
79		0.0621		0.0180		0.9416		0.9565		0.0004643
80		0.0552		0.0186		0.9459		0.9547		0.0004639
81		0.0586		0.0191		0.9431		0.9527		0.0004634
82		0.0557		0.0200		0.9475		0.9547		0.0004629
83		0.0568		0.0192		0.9453		0.9535		0.0004625
84		0.0605		0.0184		0.9414		0.9576		0.0004620
85		0.0553		0.0183		0.9469		0.9570		0.0004616
86		0.0569		0.0191		0.9470		0.9560		0.0004611
87		0.0569		0.0179		0.9450		0.9563		0.0004607
88		0.0551		0.0200		0.9452		0.9506		0.0004602
89		0.0520		0.0195		0.9511		0.9529		0.0004598
90		0.0590		0.0182		0.9428		0.9566		0.0004593
91		0.0551		0.0174		0.9458		0.9585		0.0004589
92		0.0535		0.0180		0.9481		0.9575		0.0004584
93		0.0636		0.0198		0.9418		0.9532		0.0004579
94		0.0536		0.0173		0.9484		0.9578		0.0004575
95		0.0594		0.0178		0.9424		0.9555		0.0004570
96		0.0556		0.0187		0.9463		0.9552		0.0004566
97		0.0522		0.0173		0.9510		0.9575		0.0004561
98		0.0580		0.0185		0.9440		0.9576		0.0004557
99		0.0556		0.0178		0.9470		0.9575		0.0004552
100		0.0542		0.0185		0.9497		0.9579		0.0004548
101		0.0580		0.0187		0.9447		0.9546		0.0004543
102		0.0554		0.0177		0.9446		0.9566		0.0004539
103		0.0532		0.0183		0.9476		0.9555		0.0004534
104		0.0578		0.0185		0.9447		0.9547		0.0004529
105		0.0553		0.0181		0.9456		0.9554		0.0004525
106		0.0575		0.0190		0.9459		0.9551		0.0004520
107		0.0524		0.0176		0.9487		0.9572		0.0004516
108		0.0520		0.0185		0.9511		0.9542		0.0004511
109		0.0783		0.0285		0.9300		0.9420		0.0004507
110		0.0547		0.0182		0.9468		0.9552		0.0004502
111		0.0553		0.0190		0.9473		0.9554		0.0004498
112		0.0522		0.0185		0.9521		0.9576		0.0004493
113		0.0539		0.0180		0.9490		0.9565		0.0004488
114		0.0537		0.0181		0.9466		0.9571		0.0004484
115		0.0616		0.0200		0.9417		0.9537		0.0004479
116		0.0533		0.0170		0.9477		0.9591		0.0004475
117		0.0566		0.0185		0.9449		0.9559		0.0004470
118		0.0561		0.0181		0.9450		0.9573		0.0004466
119		0.0546		0.0183		0.9470		0.9575		0.0004461
120		0.0549		0.0177		0.9476		0.9574		0.0004457
121		0.0537		0.0183		0.9478		0.9546		0.0004452
122		0.0678		0.0218		0.9372		0.9490		0.0004447
123		0.0549		0.0182		0.9470		0.9553		0.0004443
124		0.0557		0.1903		0.9453		0.7412		0.0004438
125		0.0553		0.0184		0.9463		0.9573		0.0004434
126		0.0550		0.0191		0.9471		0.9505		0.0004429
127		0.0530		0.0173		0.9486		0.9578		0.0004425
128		0.0523		0.0181		0.9495		0.9564		0.0004420
129		0.0506		0.0180		0.9510		0.9577		0.0004416
130		0.0574		0.0180		0.9437		0.9542		0.0004411
131		0.0530		0.0179		0.9484		0.9574		0.0004406
132		0.0594		0.0180		0.9402		0.9558		0.0004402
133		0.0562		0.0173		0.9452		0.9576		0.0004397
134		0.0526		0.0185		0.9484		0.9553		0.0004393
135		0.0550		0.0181		0.9448		0.9554		0.0004388
136		0.0538		0.0181		0.9490		0.9576		0.0004384
137		0.0552		0.0183		0.9465		0.9592		0.0004379
138		0.0519		0.0168		0.9505		0.9579		0.0004374
139		0.0579		0.0168		0.9430		0.9576		0.0004370
140		0.0644		0.0186		0.9370		0.9552		0.0004365
141		0.0521		0.0188		0.9497		0.9537		0.0004361
142		0.0549		0.0179		0.9468		0.9584		0.0004356
143		0.0510		0.0179		0.9518		0.9572		0.0004352
144		0.0517		0.0183		0.9516		0.9553		0.0004347
145		0.0610		0.0227		0.9435		0.9498		0.0004343
146		0.0545		0.0180		0.9480		0.9554		0.0004338
147		0.0536		0.0176		0.9480		0.9595		0.0004333
148		0.0597		0.0183		0.9407		0.9557		0.0004329
149		0.0513		0.0175		0.9508		0.9573		0.0004324
150		0.0553		0.0182		0.9469		0.9547		0.0004320
151		0.0587		0.0300		0.9456		0.9398		0.0004315
152		0.0542		0.0174		0.9476		0.9577		0.0004310
153		0.0503		0.0168		0.9517		0.9578		0.0004306
154		0.0551		0.0216		0.9462		0.9436		0.0004301
155		0.0611		0.0179		0.9408		0.9565		0.0004297
156		0.0540		0.0214		0.9460		0.9551		0.0004292
157		0.0567		0.0182		0.9447		0.9579		0.0004288
158		0.0594		0.0186		0.9435		0.9547		0.0004283
159		0.0508		0.0170		0.9501		0.9583		0.0004278
160		0.0582		0.0175		0.9435		0.9567		0.0004274
161		0.0518		0.0173		0.9475		0.9583		0.0004269
162		0.0579		0.0182		0.9447		0.9568		0.0004265
163		0.0481		0.0173		0.9538		0.9567		0.0004260
164		0.0536		0.0181		0.9490		0.9561		0.0004256
165		0.0518		0.0181		0.9502		0.9541		0.0004251
166		0.0653		0.0185		0.9429		0.9552		0.0004246
167		0.0541		0.0352		0.9469		0.9205		0.0004242
168		0.0538		0.0190		0.9476		0.9524		0.0004237
169		0.0535		0.0182		0.9479		0.9552		0.0004233
170		0.0499		0.0169		0.9525		0.9575		0.0004228
171		0.0570		0.0179		0.9462		0.9585		0.0004223
172		0.0594		0.0191		0.9433		0.9575		0.0004219
173		0.0543		0.0191		0.9471		0.9530		0.0004214
174		0.0564		0.0169		0.9443		0.9585		0.0004210
175		0.0563		0.0181		0.9434		0.9570		0.0004205
176		0.0548		0.0171		0.9480		0.9573		0.0004200
177		0.0511		0.0175		0.9502		0.9571		0.0004196
178		0.0565		0.0174		0.9482		0.9568		0.0004191
179		0.0526		0.0177		0.9480		0.9571		0.0004187
180		0.0549		0.0170		0.9470		0.9562		0.0004182
181		0.0674		0.0177		0.9392		0.9573		0.0004178
182		0.0506		0.0171		0.9506		0.9578		0.0004173
183		0.0514		0.0179		0.9505		0.9592		0.0004168
184		0.0549		0.0176		0.9465		0.9547		0.0004164
185		0.0534		0.0195		0.9491		0.9536		0.0004159
186		0.0505		0.0174		0.9517		0.9564		0.0004155
187		0.0579		0.0194		0.9457		0.9526		0.0004150
188		0.0541		0.0171		0.9493		0.9585		0.0004145
189		0.0593		0.0205		0.9437		0.9521		0.0004141
190		0.0525		0.0173		0.9497		0.9568		0.0004136
191		0.0528		0.0178		0.9499		0.9583		0.0004132
192		0.0550		0.0177		0.9449		0.9557		0.0004127
193		0.0518		0.0180		0.9523		0.9567		0.0004123
194		0.0514		0.0185		0.9491		0.9554		0.0004118
195		0.0499		0.0175		0.9516		0.9566		0.0004113
196		0.0534		0.0178		0.9476		0.9568		0.0004109
197		0.0573		0.0188		0.9461		0.9583		0.0004104
198		0.0783		0.0197		0.9289		0.9539		0.0004100
199		0.0550		0.0175		0.9468		0.9587		0.0004095
200		0.0520		0.0180		0.9497		0.9563		0.0004090
201		0.0539		0.0187		0.9501		0.9554		0.0004086
202		0.0549		0.0179		0.9469		0.9566		0.0004081
203		0.0525		0.0185		0.9477		0.9524		0.0004077
204		0.0513		0.0182		0.9511		0.9557		0.0004072
205		0.0515		0.0184		0.9492		0.9540		0.0004067
206		0.0544		0.0181		0.9483		0.9566		0.0004063
207		0.0602		0.0184		0.9458		0.9590		0.0004058
208		0.0520		0.0174		0.9507		0.9575		0.0004053
209		0.0528		0.0182		0.9503		0.9545		0.0004049
210		0.0528		0.0177		0.9485		0.9570		0.0004044
211		0.0532		0.0184		0.9486		0.9561		0.0004040
212		0.0555		0.0170		0.9451		0.9574		0.0004035
