0.444983,-0.298535,3.69,1.46736,-0.370854,3.948,
0.388387,-0.529057,3.505,1.48882,-0.524256,3.075,
0.39234,-0.567084,3.391,-0.178515,-0.743257,4.05,
0.321318,-0.8178,3.4,-0.0687551,-0.934134,3.504,
0.441462,-0.534342,3.429,1.38856,-0.654066,3.564,
0.65014,-0.236439,3.324,-0.63067,-0.281071,3.045,
0.662067,-0.982433,3.357,0.65185,-1.11647,3.149,
0.434612,-0.291578,3.604,0.165662,-0.323808,3.508,
0.360906,-0.491623,3.257,0.930424,-0.653621,3.659,
0.371861,-0.537484,3.214,-0.652966,-0.572693,2.988,
0.322641,-0.821167,3.414,0.0335769,-1.09231,4.148,
0.609819,-0.490051,3.282,0.710267,-0.636999,3.352,
0.420734,-0.509253,3.268,1.43691,-0.691532,3.735,
0.677522,-0.246398,3.464,1.24921,-0.401429,4.508,
0.430874,-0.28907,3.573,-0.101791,-0.392027,3.665,
0.338966,-0.461737,3.059,0.126422,-0.590251,3.106,
0.362258,-0.523603,3.131,-1.34821,-0.66626,3.281,
0.588823,-0.473179,3.169,-0.404019,-0.871503,4.586,
0.391638,-0.474035,3.042,0.641723,-0.629701,3.052,
0.570339,-0.207418,2.916,1.32991,-0.435314,4.716,
0.462831,-0.310509,3.838,-1.10828,-0.302515,2.917,
0.329879,-0.449359,2.977,-0.492313,-0.657409,3.43,
0.355663,-0.514071,3.074,-1.27248,-0.641514,3.134,
0.286824,-0.730007,3.035,0.0662668,-0.916675,3.397,
0.537354,-0.431818,2.892,0.302861,-0.603854,3.047,
0.387389,-0.468893,3.009,-0.304819,-0.681669,3.278,
0.321236,-0.791734,2.899,1.02681,-1.10367,3.043,
0.379021,-0.458764,2.944,1.42775,-0.692667,3.305,
0.579727,-0.210832,2.964,1.36391,-0.343036,3.415,
0.485886,-0.390458,2.615,1.34814,-0.635973,2.943,
0.28478,-0.387925,2.57,1.35248,-0.684167,3.119,
0.865568,-0.651901,2.95,0.564165,-0.815271,2.545,
1.3842,0.0452113,2.687,-0.900747,0.067503,2.892,
0.366312,0.164212,2.775,-0.000187792,0.231635,3.282,
0.614676,-0.760296,2.514,0.476466,-0.768764,2.542,
0.289766,-0.394718,2.615,0.680432,-0.565945,2.47,
0.471579,-0.378961,2.538,-1.00571,-0.650696,2.923,
0.3188,-0.672694,2.508,-1.60879e-23,7.53542e+28,-1.21162e-23,
0.236263,-0.593179,2.5,-0.515748,-0.826606,3.26,
0.247391,0.239379,2.92,0.220925,0.284891,2.948,
0.164434,-0.688428,2.462,0.655363,-0.653573,2.422,
0.344531,0.196961,2.61,0.365101,0.227873,2.575,
1.42485,-0.767578,2.933,0.171458,-0.663994,2.506,
0.612965,-0.525421,2.507,-1.04974,-0.609274,2.953,
0.263213,-0.441312,2.564,0.277688,-0.570112,2.506,
1.5065,-0.422014,3.06,0.562876,-0.356948,2.558,
0.611742,-0.756667,2.502,-1.04846,-0.630643,2.963,
0.253088,-0.344755,2.284,-0.641962,-0.690405,2.832,
0.217457,-0.553458,2.301,0.328678,-0.552421,2.266,
0.4294,-0.345067,2.311,-1.12953,-0.632383,3.065,
0.286841,-0.34719,2.228,0.550995,-0.563715,2.195,
0.176879,-0.495421,2.31,0.22891,-0.565193,2.303,
1.39228,-0.213915,2.755,-0.90796,-0.234306,2.784,
0.226634,0.219294,2.675,-0.712049,0.272617,2.729,
0.543838,-0.574441,2.195,0.447704,-0.393979,2.289,
0.637806,-0.483417,2.343,-0.782831,-0.580396,2.791,
0.271426,0.147847,2.644,-1.3212,0.1919,2.719,
0.551839,-0.473026,2.257,0.622526,-0.487233,2.343,
0.339779,0.152318,2.574,-0.886608,0.209337,2.774,
1.15473,0.217183,2.548,0.835859,0.265593,2.947,
0.299548,0.191159,2.589,-1.03586,0.240849,2.625,
0.248928,-0.563262,2.28,0.144326,-0.619361,2.215,
0.543282,-0.671988,2.222,-1.15477,-0.660347,3.079,
0.198556,-0.505352,2.101,0.0400878,-0.544497,2.055,
0.376817,-0.30281,2.028,1.34963,-0.685056,3.055,
0.17737,-0.397024,2.054,-1.33,-0.696155,2.934,
1.40895,-0.216478,2.788,-1.03054,-0.24313,2.834,
0.564141,-0.76675,1.989,6.42243e-40,0,4.58729e-41,
0.549608,-0.416568,2.019,0.124274,-0.456888,2.18,
1.47056,-0.660077,2.987,-0.740247,-0.614701,2.702,
0.330364,-0.391805,2.027,0.23795,-0.518733,2.086,
1.08313,0.203716,2.39,-0.471123,0.269068,2.832,
0.307763,0.196401,2.66,-1.00532,0.303115,2.646,
0.227092,-0.513853,2.08,0.107045,-0.6446,2.054,
0.459618,-0.260763,2.203,-0.213573,-0.477899,3.272,
0.225269,-0.325601,1.947,-0.3405,-1.05555,3.865,
0.201619,-0.338041,1.964,-1.32219,-0.937427,3.495,
0.368542,0.132865,3.098,-0.144667,0.165907,3.056,
0.205211,-0.485893,1.679,-8.15617e-34,-8.21683e-34,-8.15712e-34,
0.223584,0.216343,2.639,0.296036,0.23035,1.453,
0.31834,0.114766,2.676,0.508449,0.127405,2.862,
0.349151,0.156519,2.645,-0.45963,0.294352,2.684,
0.270521,0.26176,3.193,0.47354,0.2064,1.263,
0.363664,0.131106,3.057,-0.865473,0.139197,2.564,
0.353449,0.192525,3.443,1.16646,0.259958,2.69,
0.393241,0.176284,2.979,-0.291274,0.288108,2.515,
0.344325,0.219733,2.976,0.318225,0.21476,1.276,
0.261116,0.25266,3.082,0.266645,0.207018,1.23,
0.26636,0.236746,0.918,-0.210235,0.225587,0.668,
0.353791,0.127547,2.974,-1.10793,0.114565,2.319,
0.348227,0.199074,2.638,0.332875,0.227172,1.001,
0.31639,0.172339,3.082,0.29357,0.340815,2.815,
0.327201,0.231855,0.826,0.269834,0.238079,0.726,
0.636005,-0.671795,2.567,-0.721968,-0.497137,2.318,
0.3275,0.118069,2.753,-0.0448785,0.211465,2.743,
0.799567,-0.718047,2.71,0.94949,-0.236806,2.927,
0.384397,0.219751,2.912,0.302957,0.221028,0.885,
0.225857,0.175376,0.866,0.328992,0.23045,0.651,
0.164654,0.21017,0.894,0.291449,0.245532,0.809,
0.556006,-0.315448,2.665,0.922179,-0.657988,2.595,
0.324288,0.116911,2.726,-0.56017,0.180272,2.29,
0.734068,-0.659225,2.488,0.866584,-0.012703,2.921,
0.337403,0.192886,2.556,0.142383,0.227576,0.84,
0.299548,0.191159,2.589,0.30968,0.23569,0.785,
0.78334,-0.703474,2.655,-0.333779,0.118907,2.882,
