1.06408,-0.336321,3.709,-1.21773,-0.285723,3.151,
0.391166,-0.694418,4.365,0.0521384,-0.645277,4.015,
1.16607,-0.220146,2.896,1.4709,-0.226727,2.92,
-0.657764,-0.260701,3.841,-0.835673,-0.269807,3.882,
-0.668258,-0.555024,4.224,-1.39618,-0.406795,3.058,
-0.126839,-0.556993,4.087,-1.11243,-0.437598,3.173,
-0.648705,0.0878948,3.52,-1.41421,0.0736618,2.95,
0.80158,-0.45323,4.512,1.27214,-0.292864,2.869,
-0.498159,-1.22254,4.558,-1.14716,-1.08509,3.997,
-0.420531,-0.48779,3.906,-1.1939,-0.421029,3.328,
1.30001,-0.42323,2.998,1.12602,-0.628318,4.4,
0.838177,-0.712152,4.718,1.0796,-0.597932,3.919,
1.16602,-1.64744,4.801,-0.947402,-1.65526,4.801,
1.17241,-0.140933,3.127,-1.30707,-0.134803,2.991,
1.01189,-1.24793,4.739,0.132655,-1.27076,4.796,
0.852923,-1.25644,4.801,-0.63733,-1.21054,4.597,
1.11555,-0.705341,4.098,1.44201,-0.508906,2.929,
0.401292,-0.143471,4.478,1.13997,-0.0964919,2.866,
-1.32908,-0.342903,3.111,0.605499,-0.51418,4.531,
1.46138,-0.16014,2.92,-0.660742,-0.209608,3.822,
1.37918,-0.363789,2.839,-1.43422,-0.388649,3.033,
1.00715,-0.921979,4.577,1.05943,-0.814702,4.012,
-0.213358,-0.175078,4.357,0.520812,-0.183053,4.378,
0.830183,-0.324783,4.673,1.31891,-0.200518,2.819,
0.0557874,-0.263594,4.296,1.04782,-0.277331,4.403,
-0.4524,-1.05177,4.202,-0.518387,-1.13493,4.476,
0.913254,-0.824275,4.789,1.14414,-0.739121,4.254,
1.03338,-0.179942,3.602,-1.1807,-0.155913,3.121,
-0.787466,-0.0740184,3.894,0.393903,-0.0890906,4.317,
-0.965678,-0.374806,3.504,1.0487,-0.502947,4.563,
-0.779953,-0.284611,3.826,-0.97349,-0.238847,3.142,
-1.34566,-0.236396,3.249,1.14725,-0.24318,3.199,
-0.949584,-0.646569,4.378,1.15423,-0.521359,3.454,
-1.00846,-0.879393,3.681,1.03302,-1.03,4.225,
-0.75546,-0.10937,4.028,0.496547,-0.125285,4.353,
-1.34019,-0.483729,3.137,1.09929,-0.692191,4.351,
1.17516,-0.213229,2.805,1.5238,-0.229678,2.958,
1.06687,-0.418087,3.85,-1.41863,-0.330343,3.042,
-1.6479,-0.656433,3.743,0.485042,-0.838401,4.651,
-0.616819,-0.877539,4.502,0.984031,-0.927481,4.68,
1.06398,-0.418422,4.533,-1.65605,-0.296671,3.214,
-0.507448,-0.36751,4.204,-0.6801,-0.3789,4.255,
-0.204984,-0.475029,4.186,-0.55763,-0.468495,4.07,
-0.731541,-0.516679,4.192,-1.40385,-0.381266,3.053,
-1.10034,-0.751899,3.923,0.915543,-0.943641,4.801,
-0.874635,0.135989,2.947,-0.415428,0.165522,3.587,
1.34362,-0.305475,2.813,-0.331435,-0.469343,4.322,
-0.818613,-0.600059,4.403,1.26926,-0.443464,3.178,
-1.86542,-0.77812,4.13,0.334674,-0.902486,4.669,
-0.954319,-0.65713,3.064,0.243066,-1.02307,4.664,
0.845095,-0.967101,4.801,-0.657729,-0.920093,4.531,
-1.51557,0.065311,3.008,-0.12015,0.0868817,4.326,
-0.886213,0.197291,3.334,-0.775379,0.206878,3.496,
1.02408,-0.154401,4.586,-1.20527,-0.103259,3.067,
0.960437,-0.389059,4.714,1.52862,-0.24895,2.958,
1.30698,-0.376864,2.833,1.24038,-0.502264,3.73,
-0.775301,0.175803,3.445,-0.653515,0.179375,3.515,
-0.321095,-0.311671,4.1,-0.167914,-0.332714,4.285,
1.07376,-0.0857656,4.512,-0.921748,-0.0565498,2.975,
1.02623,0.137159,4.142,-0.904303,0.108019,3.262,
