Parameters: 1244650
Epoch	Loss(Tr)	Loss(val)	mIOU (tr)	mIOU (val	
0		0.7007		0.6527		0.4376		0.5406		0.0005000
1		0.5968		0.4787		0.4563		0.4281		0.0004995
2		0.5494		0.4308		0.4796		0.4438		0.0004991
3		0.4766		0.3904		0.5486		0.4980		0.0004987
4		0.4200		0.3388		0.6175		0.5620		0.0004982
5		0.3604		0.2763		0.6993		0.6384		0.0004978
6		0.2993		0.2376		0.7732		0.7162		0.0004973
7		0.2733		0.1972		0.7957		0.7490		0.0004968
8		0.2250		0.1607		0.8339		0.7710		0.0004964
9		0.2012		0.1373		0.8403		0.7801		0.0004959
10		0.2056		0.1190		0.8328		0.7832		0.0004955
11		0.1522		0.1046		0.8602		0.7812		0.0004951
12		0.1554		0.0951		0.8604		0.7871		0.0004946
13		0.1380		0.0929		0.8636		0.7811		0.0004941
14		0.1376		0.0766		0.8634		0.7916		0.0004937
15		0.1232		0.0694		0.8674		0.7917		0.0004932
16		0.1225		0.0668		0.8601		0.7954		0.0004928
17		0.1298		0.0599		0.8551		0.7926		0.0004923
18		0.1076		0.0565		0.8708		0.7949		0.0004919
19		0.1163		0.0546		0.8684		0.7885		0.0004914
20		0.1164		0.0523		0.8652		0.7921		0.0004910
21		0.1026		0.0481		0.8721		0.7963		0.0004905
22		0.0893		0.0460		0.8782		0.7932		0.0004901
23		0.0909		0.0443		0.8770		0.7973		0.0004896
24		0.0806		0.0429		0.8848		0.7958		0.0004892
25		0.0926		0.0415		0.8779		0.7959		0.0004887
26		0.0724		0.0401		0.8882		0.7946		0.0004883
27		0.0796		0.0389		0.8805		0.7974		0.0004878
28		0.0677		0.0389		0.8905		0.7944		0.0004874
29		0.0919		0.0379		0.8756		0.7991		0.0004869
30		0.0922		0.0383		0.8681		0.7999		0.0004865
31		0.0725		0.0378		0.8829		0.7958		0.0004860
32		0.0722		0.0382		0.8858		0.7980		0.0004856
33		0.0730		0.0353		0.8835		0.7967		0.0004851
34		0.0939		0.0327		0.8644		0.7997		0.0004847
35		0.0886		0.0332		0.8690		0.7994		0.0004842
36		0.0886		0.0307		0.8651		0.8006		0.0004838
37		0.0729		0.0309		0.8837		0.8013		0.0004833
38		0.0644		0.0315		0.8870		0.8004		0.0004829
39		0.0580		0.0294		0.8907		0.8013		0.0004824
40		0.0721		0.0304		0.8769		0.8002		0.0004820
41		0.0601		0.0298		0.8908		0.8032		0.0004815
42		0.0865		0.0365		0.8703		0.7882		0.0004811
43		0.0726		0.0349		0.8805		0.7981		0.0004806
44		0.0604		0.0304		0.8904		0.7975		0.0004802
45		0.0578		0.0294		0.8891		0.8055		0.0004797
46		0.0628		0.0280		0.8869		0.7998		0.0004793
47		0.0697		0.0284		0.8775		0.7993		0.0004788
48		0.0599		0.0275		0.8857		0.8017		0.0004783
49		0.0598		0.0313		0.8869		0.8024		0.0004779
50		0.0534		0.0271		0.8934		0.8016		0.0004774
51		0.0788		0.0338		0.8707		0.8023		0.0004770
52		0.0580		0.0283		0.8885		0.8006		0.0004765
53		0.0574		0.0271		0.8931		0.8016		0.0004761
54		0.0661		0.0377		0.8841		0.7950		0.0004756
55		0.0846		0.0279		0.8646		0.8041		0.0004752
56		0.0572		0.0277		0.8868		0.8006		0.0004747
57		0.0467		0.0265		0.8968		0.8042		0.0004743
58		0.0663		0.0266		0.8789		0.8011		0.0004738
59		0.0718		0.0293		0.8793		0.8004		0.0004734
60		0.0603		0.0272		0.8852		0.8004		0.0004729
61		0.0496		0.0277		0.8957		0.8026		0.0004725
62		0.0578		0.0271		0.8859		0.7998		0.0004720
63		0.0595		0.0265		0.8854		0.8011		0.0004716
64		0.0434		0.0262		0.8984		0.8032		0.0004711
65		0.0547		0.0270		0.8894		0.8052		0.0004706
66		0.0611		0.0256		0.8806		0.8044		0.0004702
67		0.0585		0.0275		0.8874		0.8030		0.0004698
68		0.0539		0.0251		0.8886		0.8024		0.0004693
69		0.0410		0.0271		0.8989		0.8014		0.0004688
70		0.0790		0.0257		0.8690		0.8038		0.0004684
71		0.0480		0.0259		0.8946		0.8021		0.0004679
72		0.0541		0.0266		0.8911		0.8031		0.0004675
73		0.0616		0.0268		0.8851		0.8009		0.0004670
74		0.0628		0.0260		0.8840		0.8006		0.0004666
75		0.0591		0.0266		0.8859		0.8025		0.0004661
76		0.0768		0.0345		0.8747		0.7907		0.0004657
77		0.0568		0.0269		0.8871		0.8006		0.0004652
78		0.0540		0.0267		0.8897		0.8050		0.0004648
79		0.0518		0.0255		0.8911		0.8034		0.0004643
80		0.0461		0.0255		0.8939		0.8035		0.0004639
81		0.0494		0.0260		0.8918		0.8022		0.0004634
82		0.0645		0.0259		0.8787		0.8016		0.0004629
83		0.0542		0.0266		0.8872		0.8013		0.0004625
84		0.0660		0.0250		0.8775		0.8032		0.0004620
85		0.0560		0.0245		0.8861		0.8031		0.0004616
86		0.0679		0.0263		0.8776		0.8047		0.0004611
87		0.0683		0.0252		0.8757		0.8065		0.0004607
88		0.0555		0.0255		0.8869		0.8058		0.0004602
89		0.0431		0.0259		0.8982		0.8038		0.0004598
90		0.0577		0.0249		0.8853		0.8037		0.0004593
91		0.0705		0.0297		0.8779		0.8011		0.0004589
92		0.0543		0.0267		0.8902		0.8023		0.0004584
93		0.0454		0.0245		0.8957		0.8045		0.0004579
94		0.0667		0.0252		0.8810		0.8023		0.0004575
95		0.0560		0.0241		0.8860		0.8047		0.0004570
96		0.0504		0.0250		0.8916		0.8058		0.0004566
97		0.0491		0.0243		0.8919		0.8063		0.0004561
98		0.0462		0.0233		0.8953		0.8050		0.0004557
99		0.0503		0.0246		0.8910		0.8042		0.0004552
100		0.0446		0.0247		0.8948		0.8025		0.0004548
101		0.0468		0.0239		0.8930		0.8067		0.0004543
102		0.0481		0.0252		0.8926		0.8048		0.0004539
103		0.0500		0.0265		0.8884		0.8043		0.0004534
104		0.0432		0.0274		0.8969		0.8012		0.0004529
105		0.0604		0.0303		0.8874		0.7981		0.0004525
106		0.0551		0.0287		0.8899		0.7982		0.0004520
107		0.0522		0.0251		0.8896		0.8026		0.0004516
108		0.0500		0.0261		0.8908		0.8030		0.0004511
109		0.0595		0.0239		0.8834		0.8061		0.0004507
110		0.0449		0.0247		0.8938		0.8028		0.0004502
111		0.0554		0.0266		0.8894		0.8026		0.0004498
112		0.0517		0.0259		0.8912		0.8032		0.0004493
113		0.0617		0.0261		0.8793		0.8024		0.0004488
114		0.0595		0.0274		0.8844		0.8021		0.0004484
115		0.0365		0.0265		0.9017		0.8028		0.0004479
116		0.0530		0.0287		0.8897		0.8012		0.0004475
117		0.0457		0.0280		0.8941		0.8024		0.0004470
118		0.0446		0.0252		0.8940		0.8032		0.0004466
119		0.0496		0.0244		0.8913		0.8066		0.0004461
120		0.0641		0.0304		0.8807		0.8011		0.0004457
121		0.0478		0.0330		0.8910		0.8009		0.0004452
122		0.0457		0.0257		0.8944		0.8034		0.0004447
123		0.0491		0.0268		0.8891		0.8051		0.0004443
124		0.0411		0.0294		0.8977		0.8020		0.0004438
125		0.0482		0.0243		0.8927		0.8059		0.0004434
126		0.0654		0.0236		0.8795		0.8056		0.0004429
127		0.0422		0.0260		0.8947		0.8048		0.0004425
128		0.0588		0.0495		0.8899		0.7782		0.0004420
129		0.0788		0.0332		0.8760		0.7934		0.0004416
130		0.0526		0.0285		0.8934		0.8016		0.0004411
131		0.0534		0.0278		0.8893		0.8027		0.0004406
132		0.0506		0.0257		0.8911		0.8059		0.0004402
133		0.0490		0.0258		0.8915		0.8033		0.0004397
134		0.0499		0.0256		0.8933		0.8033		0.0004393
135		0.0524		0.0260		0.8861		0.8064		0.0004388
136		0.0456		0.0251		0.8947		0.8053		0.0004384
137		0.0538		0.0245		0.8875		0.8055		0.0004379
138		0.0552		0.0239		0.8859		0.8034		0.0004374
139		0.0537		0.0235		0.8841		0.8056		0.0004370
140		0.0398		0.0258		0.8991		0.8053		0.0004365
141		0.0482		0.0249		0.8908		0.8046		0.0004361
142		0.0660		0.0255		0.8758		0.8065		0.0004356
143		0.0548		0.0242		0.8862		0.8071		0.0004352
144		0.0423		0.0237		0.8965		0.8064		0.0004347
145		0.0574		0.0257		0.8817		0.8072		0.0004343
146		0.0453		0.0251		0.8929		0.8052		0.0004338
147		0.0531		0.0244		0.8857		0.8072		0.0004333
148		0.0500		0.0244		0.8912		0.8055		0.0004329
149		0.0511		0.0238		0.8902		0.8043		0.0004324
150		0.0605		0.0243		0.8811		0.8076		0.0004320
151		0.0356		0.0241		0.9020		0.8046		0.0004315
152		0.0547		0.0269		0.8876		0.8044		0.0004310
153		0.0540		0.0249		0.8876		0.8037		0.0004306
154		0.0453		0.0254		0.8931		0.8074		0.0004301
155		0.0419		0.0241		0.8983		0.8054		0.0004297
156		0.0568		0.0248		0.8859		0.8064		0.0004292
157		0.0544		0.0243		0.8865		0.8058		0.0004288
158		0.0566		0.0243		0.8847		0.8031		0.0004283
159		0.0607		0.0268		0.8824		0.8052		0.0004278
160		0.0418		0.0244		0.8969		0.8048		0.0004274
161		0.0539		0.0257		0.8880		0.8053		0.0004269
162		0.0474		0.0242		0.8950		0.8056		0.0004265
163		0.0992		0.0528		0.8650		0.7724		0.0004260
164		0.0771		0.0271		0.8733		0.8042		0.0004256
165		0.0406		0.0289		0.9000		0.7976		0.0004251
166		0.0512		0.0290		0.8926		0.8012		0.0004246
167		0.0429		0.0284		0.8979		0.8017		0.0004242
168		0.0586		0.0304		0.8853		0.8019		0.0004237
169		0.0424		0.0276		0.8961		0.8034		0.0004233
170		0.0544		0.0290		0.8872		0.8027		0.0004228
171		0.0385		0.0267		0.8977		0.8028		0.0004223
172		0.0676		0.0276		0.8751		0.8045		0.0004219
173		0.0479		0.0249		0.8912		0.8044		0.0004214
174		0.0444		0.0285		0.8936		0.8031		0.0004210
175		0.0392		0.0264		0.8981		0.8056		0.0004205
176		0.0683		0.0263		0.8773		0.8040		0.0004200
177		0.0339		0.0248		0.9031		0.8064		0.0004196
178		0.0526		0.0270		0.8857		0.8054		0.0004191
179		0.0388		0.0261		0.8973		0.8055		0.0004187
180		0.0468		0.0270		0.8924		0.8056		0.0004182
181		0.0382		0.0271		0.8987		0.8040		0.0004178
182		0.0380		0.0244		0.8990		0.8071		0.0004173
183		0.0491		0.0234		0.8877		0.8055		0.0004168
184		0.0386		0.0252		0.8982		0.8043		0.0004164
185		0.0521		0.0255		0.8885		0.8066		0.0004159
186		0.0621		0.0234		0.8776		0.8056		0.0004155
187		0.0546		0.0255		0.8852		0.8040		0.0004150
188		0.0595		0.0251		0.8811		0.8068		0.0004145
